Date,Product_ID,Historical_Price,Competitor_Price,Demand,Day_of_Week,Season,Promotions,Holiday
2023-07-19,1050,80.74,63.81,176,4,Winter,Yes,No
2023-12-18,1050,60.36,69.0,71,4,Summer,No,No
2023-07-22,1050,77.56,61.24,155,6,Winter,Yes,No
2023-10-13,1050,61.93,65.48,129,4,Fall,No,No
2023-03-04,1050,64.83,64.82,86,5,Spring,Yes,Yes
2023-03-17,1050,86.53,68.9,139,7,Winter,No,No
2023-04-07,1050,60.86,63.92,189,7,Fall,Yes,No
2023-08-11,1050,81.02,64.1,137,6,Winter,No,Yes
2023-04-21,1050,66.04,69.32,85,4,Fall,No,No
2023-05-21,1050,64.89,64.71,55,7,Spring,No,No
2023-09-09,1050,61.87,62.28,113,4,Spring,No,No
2023-05-03,1050,66.75,66.39,85,3,Spring,Yes,Yes
2023-11-29,1050,88.56,70.44,128,7,Winter,No,No
2023-07-29,1050,82.49,65.94,152,4,Winter,No,No
2023-02-05,1050,66.58,70.15,165,4,Fall,Yes,Yes
2023-03-10,1050,55.2,63.03,139,3,Summer,Yes,No
2023-08-07,1050,57.2,65.28,57,1,Summer,Yes,Yes
2023-08-21,1050,54.94,62.73,168,6,Summer,Yes,Yes
2023-04-28,1050,87.56,70.26,97,7,Winter,No,No
2023-05-07,1050,61.6,70.9,154,2,Summer,Yes,No
2023-03-09,1050,70.45,70.62,111,3,Spring,No,Yes
2023-04-03,1050,82.96,66.61,151,7,Winter,Yes,Yes
2023-11-09,1050,69.67,69.73,142,4,Spring,No,Yes
2023-05-30,1050,53.55,61.33,171,2,Summer,Yes,No
2023-09-07,1050,79.94,63.51,132,7,Winter,Yes,Yes
2023-03-03,1050,67.54,67.49,154,1,Spring,No,Yes
2023-08-26,1050,57.09,65.05,81,1,Summer,No,No
2023-04-13,1050,61.66,64.78,51,1,Fall,Yes,Yes
2023-09-05,1050,62.93,66.31,100,5,Fall,No,Yes
2023-01-02,1050,61.62,70.62,110,3,Summer,Yes,Yes
2023-09-03,1050,86.16,69.11,139,3,Winter,Yes,Yes
2023-06-03,1050,68.41,68.68,172,3,Spring,Yes,No
2023-08-14,1050,77.45,61.93,176,5,Winter,Yes,No
2023-11-06,1050,60.98,64.56,119,3,Fall,Yes,Yes
2023-03-09,1050,65.8,68.95,86,1,Fall,No,No
2023-06-11,1050,67.32,67.59,170,7,Spring,Yes,Yes
2023-05-10,1050,63.57,67.21,71,5,Fall,Yes,No
2023-10-24,1050,60.84,63.78,197,3,Fall,No,Yes
2023-04-21,1050,58.42,66.7,62,5,Summer,No,No
2023-10-10,1050,81.26,64.64,60,4,Winter,No,Yes
2023-08-18,1050,63.03,66.55,134,6,Fall,Yes,No
2023-08-26,1050,60.89,69.92,211,6,Summer,No,No
2023-08-02,1050,60.19,68.7,216,6,Summer,No,Yes
2023-10-31,1050,64.17,64.0,136,1,Spring,No,No
2023-12-09,1050,59.62,68.67,86,3,Summer,Yes,No
2023-01-04,1050,85.75,68.03,201,6,Winter,Yes,Yes
2023-11-25,1050,58.23,61.32,53,4,Fall,No,Yes
2023-10-16,1050,59.3,62.6,105,3,Fall,No,Yes
2023-10-24,1050,67.53,70.81,75,3,Fall,Yes,Yes
2023-01-27,1050,55.48,63.17,111,6,Summer,Yes,No
2023-04-13,1050,64.49,64.07,80,5,Spring,No,No
2023-07-18,1050,68.02,67.75,57,7,Spring,Yes,Yes
2023-10-02,1050,67.3,71.16,193,4,Fall,Yes,No
2023-12-07,1050,81.5,64.46,187,2,Winter,No,No
2023-08-22,1050,88.7,70.87,57,1,Winter,Yes,No
2023-07-21,1050,54.37,62.37,194,6,Summer,No,No
2023-04-13,1050,62.35,66.05,80,5,Fall,Yes,Yes
2023-02-09,1050,69.08,69.24,92,4,Spring,No,No
2023-08-13,1050,80.62,63.82,163,5,Winter,No,Yes
2023-05-19,1050,62.24,62.38,158,3,Spring,Yes,No
2023-11-20,1050,59.54,68.09,173,3,Summer,No,Yes
2023-05-30,1050,61.88,61.56,115,1,Spring,No,No
2023-03-09,1050,82.39,66.09,85,2,Winter,Yes,No
2023-07-19,1050,79.68,62.93,198,7,Winter,Yes,No
2023-02-08,1050,82.68,65.54,133,3,Winter,Yes,Yes
2023-01-18,1050,59.57,67.83,82,1,Summer,Yes,No
2023-03-23,1050,55.35,63.97,128,5,Summer,No,Yes
2023-11-12,1050,58.85,67.28,76,1,Summer,No,Yes
2023-11-11,1050,54.32,62.25,168,3,Summer,No,Yes
2023-12-03,1050,77.65,61.39,116,1,Winter,No,No
2023-04-27,1050,64.18,67.62,99,1,Fall,Yes,Yes
2023-10-15,1050,59.02,67.29,170,2,Summer,No,No
2023-07-11,1050,60.7,63.52,176,3,Fall,Yes,Yes
2023-09-25,1050,63.03,66.58,81,7,Fall,Yes,No
2023-11-22,1050,70.27,70.37,184,5,Spring,Yes,No
2023-09-28,1050,70.66,70.77,195,5,Spring,No,No
2023-11-04,1050,80.69,63.9,175,2,Winter,No,Yes
2023-09-26,1050,58.37,61.32,179,3,Fall,No,Yes
2023-10-16,1050,66.75,66.98,131,3,Spring,Yes,Yes
2023-01-31,1050,85.39,68.45,218,7,Winter,No,Yes
2023-12-24,1050,66.86,70.16,171,4,Fall,Yes,No
2023-10-02,1050,70.3,70.63,137,6,Spring,Yes,Yes
2023-06-03,1050,55.52,64.17,106,1,Summer,No,No
2023-04-17,1050,59.88,62.89,128,6,Fall,Yes,No
2023-05-31,1050,53.95,61.66,100,2,Summer,Yes,Yes
2023-04-22,1050,60.43,63.3,179,3,Fall,Yes,No
2023-07-27,1050,88.07,70.56,157,1,Winter,No,Yes
2023-07-30,1050,64.12,67.85,127,1,Fall,No,No
2023-04-04,1050,79.4,62.74,125,3,Winter,No,No
2023-04-23,1050,85.18,67.58,199,7,Winter,Yes,No
2023-05-27,1050,61.98,64.9,82,7,Fall,No,No
2023-01-06,1050,57.69,66.26,128,6,Summer,No,No
2023-01-01,1050,60.17,63.04,169,4,Fall,Yes,No
2023-01-11,1050,55.4,63.25,190,2,Summer,No,No
2023-06-28,1050,82.3,65.41,133,7,Winter,Yes,No
2023-04-15,1050,68.73,68.63,162,5,Spring,Yes,No
2023-12-11,1050,59.08,67.34,123,1,Summer,Yes,Yes
2023-08-26,1050,86.35,68.5,83,5,Winter,No,Yes
2023-03-28,1050,69.59,69.92,96,6,Spring,No,Yes
2023-12-29,1050,68.8,68.84,180,3,Spring,Yes,No
2023-08-06,1050,57.96,66.57,127,7,Summer,Yes,No
2023-01-19,1050,64.99,68.81,94,4,Fall,No,No
2023-03-27,1050,86.28,69.02,115,1,Winter,Yes,Yes
2023-08-11,1050,65.27,64.89,95,6,Spring,No,No
2023-12-03,1050,67.69,67.77,166,3,Spring,Yes,No
2023-10-02,1050,68.14,67.89,130,6,Spring,Yes,No
2023-02-08,1050,61.41,61.15,71,4,Spring,Yes,No
2023-09-30,1050,59.71,68.51,86,4,Summer,No,Yes
2023-07-24,1050,61.31,64.26,195,4,Fall,Yes,No
2023-01-29,1050,84.38,67.29,164,1,Winter,Yes,No
2023-12-13,1050,64.96,64.92,98,2,Spring,Yes,Yes
2023-03-29,1050,63.7,64.04,141,5,Spring,Yes,Yes
2023-10-28,1050,86.82,69.0,132,6,Winter,No,Yes
2023-05-27,1050,66.32,69.61,61,2,Fall,No,Yes
2023-05-10,1050,80.45,64.28,149,5,Winter,Yes,Yes
2023-08-27,1050,65.85,65.97,132,6,Spring,No,No
2023-02-02,1050,55.46,63.58,90,7,Summer,Yes,No
2023-12-12,1050,69.38,69.8,150,5,Spring,Yes,Yes
2023-01-07,1050,65.42,68.5,120,5,Fall,No,Yes
2023-11-21,1050,85.4,68.31,179,3,Winter,Yes,No
2023-05-25,1050,86.87,69.44,76,3,Winter,Yes,Yes
2023-10-11,1050,65.61,65.71,173,1,Spring,No,Yes
2023-01-21,1050,80.66,63.77,98,2,Winter,Yes,No
2023-03-28,1050,63.77,66.73,112,7,Fall,Yes,Yes
2023-03-19,1050,80.34,64.27,180,4,Winter,No,Yes
2023-07-17,1050,77.23,61.78,190,4,Winter,Yes,No
2023-02-27,1050,54.94,62.98,77,4,Summer,No,No
2023-12-18,1050,61.24,64.72,127,6,Fall,No,Yes
2023-10-29,1050,61.87,70.46,196,7,Summer,Yes,Yes
2023-08-24,1050,57.48,66.34,181,3,Summer,No,No
2023-10-30,1050,56.87,65.17,194,2,Summer,Yes,Yes
2023-04-25,1050,82.1,65.61,122,2,Winter,No,No
2023-11-04,1050,87.07,70.01,61,2,Winter,No,No
2023-06-02,1050,60.86,69.82,69,7,Summer,Yes,No
2023-08-20,1050,58.27,61.35,81,6,Fall,No,Yes
2023-09-27,1050,63.54,67.15,167,5,Fall,No,Yes
2023-09-16,1050,61.14,70.35,116,5,Summer,Yes,No
2023-06-02,1050,65.33,68.95,112,3,Fall,Yes,Yes
2023-02-27,1050,58.8,61.72,65,1,Fall,No,No
2023-05-18,1050,80.57,63.89,148,7,Winter,Yes,No
2023-09-05,1050,58.73,67.15,147,6,Summer,No,No
2023-05-27,1050,65.98,66.01,186,2,Spring,No,No
2023-10-06,1050,56.33,65.01,190,7,Summer,Yes,No
2023-03-31,1050,64.4,67.52,137,2,Fall,Yes,No
2023-10-16,1050,86.65,69.63,125,5,Winter,No,No
2023-11-18,1050,58.4,66.52,187,7,Summer,Yes,Yes
2023-10-05,1050,56.28,64.9,80,1,Summer,No,Yes
2023-08-03,1050,55.35,63.4,127,6,Summer,Yes,No
2023-05-02,1050,53.55,61.83,68,6,Summer,No,Yes
2023-06-29,1050,66.27,65.92,161,6,Spring,Yes,Yes
2023-11-21,1050,65.16,68.81,156,6,Fall,No,No
2023-11-21,1050,63.6,63.45,132,6,Spring,No,Yes
2023-09-17,1050,65.41,68.48,157,1,Fall,Yes,Yes
2023-11-20,1050,80.42,63.8,156,2,Winter,Yes,No
2023-06-12,1050,66.99,70.95,146,3,Fall,Yes,Yes
2023-06-13,1050,60.55,69.37,127,7,Summer,No,Yes
2023-06-26,1050,83.18,66.37,51,1,Winter,No,Yes
2023-01-07,1050,86.76,68.91,109,4,Winter,Yes,Yes
2023-09-22,1050,62.87,66.52,110,4,Fall,Yes,Yes
2023-10-10,1050,63.75,67.51,109,2,Fall,No,Yes
2023-06-11,1050,58.79,61.77,172,6,Fall,Yes,No
2023-11-13,1050,57.88,66.77,139,7,Summer,Yes,Yes
2023-05-30,1050,64.47,63.99,99,5,Spring,No,Yes
2023-08-06,1050,60.12,68.78,148,4,Summer,Yes,Yes
2023-05-18,1050,62.33,62.05,199,4,Spring,Yes,Yes
2023-09-19,1050,87.23,69.72,165,5,Winter,No,No
2023-10-30,1050,58.68,67.54,189,7,Summer,No,No
2023-01-09,1050,54.85,63.26,140,6,Summer,No,Yes
2023-08-08,1050,54.03,61.73,109,2,Summer,No,Yes
2023-10-07,1050,59.69,63.15,132,7,Fall,Yes,Yes
2023-07-05,1050,66.25,65.96,128,1,Spring,Yes,Yes
2023-07-19,1050,68.53,68.36,79,3,Spring,No,Yes
2023-01-05,1050,58.35,66.47,60,2,Summer,Yes,No
2023-11-01,1050,56.87,64.97,90,6,Summer,No,Yes
2023-12-02,1050,68.45,68.12,166,2,Spring,Yes,No
2023-04-20,1050,60.85,69.16,102,6,Summer,Yes,Yes
2023-04-09,1050,53.81,62.13,85,7,Summer,No,No
2023-08-11,1050,83.88,66.52,133,1,Winter,Yes,No
2023-08-08,1050,66.08,65.74,197,5,Spring,Yes,Yes
2023-07-16,1050,53.63,61.67,168,6,Summer,Yes,No
2023-04-28,1050,66.66,70.09,197,5,Fall,No,No
2023-02-08,1050,63.42,66.29,66,4,Fall,Yes,No
2023-11-09,1050,81.72,65.32,72,3,Winter,Yes,No
2023-03-10,1050,82.57,65.71,197,5,Winter,Yes,Yes
2023-08-18,1050,80.16,64.27,116,7,Winter,No,No
2023-06-14,1050,67.31,67.51,151,5,Spring,Yes,No
2023-04-23,1050,67.17,70.36,189,3,Fall,No,No
2023-02-09,1050,53.85,61.61,138,4,Summer,No,No
2023-09-07,1050,60.55,69.44,126,7,Summer,No,Yes
2023-07-08,1050,67.84,67.84,108,7,Spring,Yes,Yes
2023-01-30,1050,55.93,63.96,136,2,Summer,No,No
2023-10-01,1050,67.97,68.46,53,2,Spring,No,No
2023-09-06,1050,59.94,62.68,169,7,Fall,Yes,Yes
2023-08-17,1050,65.72,65.38,164,4,Spring,No,Yes
2023-10-04,1050,58.77,61.95,139,1,Fall,No,No
2023-11-24,1050,88.79,71.22,68,1,Winter,Yes,Yes
2023-12-12,1050,57.38,65.59,155,6,Summer,No,No
2023-10-01,1050,88.12,70.36,137,4,Winter,No,No
2023-11-09,1050,77.21,61.46,74,1,Winter,No,Yes
2023-11-05,1050,83.98,66.55,156,3,Winter,Yes,No
2023-03-25,1050,61.67,65.19,50,1,Fall,No,No
2023-04-23,1050,60.79,69.77,70,5,Summer,Yes,No
2023-10-12,1050,81.55,65.44,69,4,Winter,Yes,Yes
2023-07-10,1050,57.77,66.37,154,6,Summer,No,No
2023-07-21,1050,82.52,65.36,95,3,Winter,No,No
2023-06-01,1050,55.84,64.41,100,6,Summer,Yes,No
2023-03-26,1050,60.11,68.94,121,1,Summer,No,No
2023-02-19,1050,65.22,65.57,212,7,Spring,Yes,Yes
2023-01-12,1050,68.69,69.0,133,7,Spring,Yes,Yes
2023-12-11,1050,64.5,68.15,69,2,Fall,No,No
2023-05-06,1050,67.51,67.26,160,4,Spring,No,Yes
2023-03-28,1050,55.84,63.55,73,6,Summer,No,No
2023-11-09,1050,65.24,64.79,179,1,Spring,Yes,No
2023-10-21,1050,65.26,65.13,190,5,Spring,Yes,Yes
2023-06-16,1050,55.73,63.73,154,6,Summer,No,Yes
2023-04-19,1050,66.9,67.12,199,2,Spring,Yes,Yes
2023-10-08,1050,84.91,67.53,137,7,Winter,Yes,Yes
2023-09-22,1050,84.47,67.86,177,7,Winter,Yes,No
2023-05-01,1050,62.18,65.48,96,4,Fall,No,Yes
2023-11-04,1050,78.97,63.04,107,4,Winter,No,Yes
2023-07-07,1050,62.35,62.15,194,7,Spring,Yes,No
2023-07-20,1050,65.88,69.17,182,7,Fall,Yes,Yes
2023-03-16,1050,81.54,64.65,182,1,Winter,No,No
2023-12-22,1050,70.53,71.03,85,3,Spring,Yes,Yes
2023-12-10,1050,88.88,70.8,60,6,Winter,No,Yes
2023-01-07,1050,58.04,66.4,157,5,Summer,Yes,No
2023-05-03,1050,70.38,70.3,114,6,Spring,No,No
2023-09-02,1050,70.46,70.05,122,3,Spring,No,No
2023-08-14,1050,85.85,68.71,97,4,Winter,Yes,No
2023-11-04,1050,65.16,68.38,109,1,Fall,Yes,No
2023-02-02,1050,80.6,64.11,83,2,Winter,No,Yes
2023-02-08,1050,80.86,64.36,192,6,Winter,Yes,No
2023-06-19,1050,54.55,62.42,187,4,Summer,No,No
2023-09-25,1050,61.66,64.54,162,7,Fall,Yes,Yes
2023-05-25,1050,62.12,65.72,158,3,Fall,No,Yes
2023-12-05,1050,79.8,63.48,166,7,Winter,Yes,No
2023-04-15,1050,54.22,62.53,101,2,Summer,Yes,No
2023-09-01,1050,63.69,63.97,185,2,Spring,No,No
2023-07-21,1050,62.51,62.92,154,5,Spring,Yes,No
2023-10-12,1050,87.65,70.43,126,1,Winter,No,No
2023-08-23,1050,87.08,69.32,154,1,Winter,Yes,Yes
2023-03-16,1050,61.66,70.03,51,4,Summer,Yes,Yes
2023-05-26,1050,59.83,68.85,196,2,Summer,Yes,Yes
2023-08-19,1050,58.7,66.82,122,5,Summer,Yes,No
2023-08-01,1050,59.77,62.77,150,1,Fall,No,No
2023-08-18,1050,60.31,68.6,73,6,Summer,No,No
2023-09-30,1050,87.89,70.61,174,2,Winter,Yes,Yes
2023-03-19,1050,87.72,69.95,102,7,Winter,Yes,Yes
2023-03-27,1050,61.02,64.56,76,3,Fall,Yes,Yes
2023-12-14,1050,64.01,63.69,172,6,Spring,Yes,No
2023-11-24,1050,83.62,66.21,73,2,Winter,No,No
2023-06-14,1051,26.83,26.81,91,3,Spring,Yes,Yes
2023-06-04,1051,17.5,21.92,120,5,Summer,Yes,Yes
2023-06-21,1051,24.61,24.77,67,6,Spring,No,No
2023-11-25,1051,36.95,27.38,186,3,Winter,No,No
2023-03-25,1051,22.33,23.65,166,1,Fall,No,Yes
2023-04-14,1051,19.26,19.96,157,4,Fall,Yes,No
2023-01-14,1051,21.82,22.98,158,7,Fall,No,Yes
2023-03-19,1051,24.65,25.58,111,7,Fall,Yes,Yes
2023-06-25,1051,38.96,29.79,96,6,Winter,No,No
2023-04-10,1051,23.06,27.62,60,6,Summer,No,No
2023-08-15,1051,30.37,21.98,145,3,Winter,No,Yes
2023-12-07,1051,27.93,28.12,139,5,Spring,No,Yes
2023-08-15,1051,16.33,19.86,188,5,Summer,No,Yes
2023-09-30,1051,20.2,20.92,130,2,Fall,No,No
2023-08-20,1051,18.81,23.28,180,6,Summer,No,No
2023-07-24,1051,28.42,28.56,168,4,Spring,Yes,No
2023-12-09,1051,26.01,27.38,169,2,Fall,No,Yes
2023-05-27,1051,22.14,21.76,92,6,Spring,No,Yes
2023-09-29,1051,28.31,28.16,112,4,Spring,Yes,Yes
2023-01-03,1051,23.22,28.21,94,3,Summer,No,No
2023-01-14,1051,26.71,27.06,69,7,Spring,No,Yes
2023-07-24,1051,19.08,22.99,215,6,Summer,Yes,No
2023-06-26,1051,21.29,21.76,144,7,Spring,No,Yes
2023-08-25,1051,36.08,27.44,145,1,Winter,No,No
2023-10-02,1051,18.86,22.51,109,3,Summer,No,No
2023-03-23,1051,25.86,25.96,92,5,Spring,No,No
2023-11-11,1051,22.79,23.25,131,5,Spring,Yes,Yes
2023-01-27,1051,25.66,25.7,106,6,Spring,No,No
2023-09-01,1051,21.4,22.68,182,1,Fall,Yes,No
2023-03-24,1051,16.51,20.39,155,3,Summer,Yes,Yes
2023-06-17,1051,18.92,22.75,165,5,Summer,Yes,Yes
2023-12-24,1051,27.71,29.19,184,1,Fall,Yes,No
2023-05-21,1051,17.11,20.59,194,6,Summer,No,No
2023-01-25,1051,23.56,28.05,89,7,Summer,No,No
2023-07-25,1051,25.24,26.95,64,4,Fall,Yes,Yes
2023-07-27,1051,16.32,20.09,92,2,Summer,No,No
2023-12-25,1051,22.06,21.68,128,7,Spring,Yes,Yes
2023-12-18,1051,27.5,29.33,162,5,Fall,Yes,No
2023-09-29,1051,21.23,25.89,78,5,Summer,No,Yes
2023-09-19,1051,23.5,23.33,64,1,Spring,Yes,No
2023-04-02,1051,18.16,21.83,129,6,Summer,No,Yes
2023-11-23,1051,25.1,29.8,53,3,Summer,No,Yes
2023-03-30,1051,38.38,28.81,134,5,Winter,Yes,No
2023-08-19,1051,22.23,23.24,185,4,Fall,Yes,No
2023-12-14,1051,16.56,19.92,190,2,Summer,Yes,Yes
2023-12-03,1051,26.5,27.85,86,6,Fall,No,Yes
2023-09-18,1051,37.98,28.35,135,5,Winter,Yes,No
2023-08-11,1051,28.36,29.79,75,6,Fall,No,Yes
2023-09-20,1051,18.37,22.77,81,3,Summer,Yes,Yes
2023-08-29,1051,20.95,25.06,174,5,Summer,No,Yes
2023-02-04,1051,25.47,25.22,57,7,Spring,Yes,Yes
2023-09-14,1051,35.42,26.78,130,7,Winter,Yes,No
2023-08-11,1051,23.1,27.59,60,6,Summer,Yes,No
2023-11-09,1051,20.97,22.41,169,2,Fall,Yes,No
2023-07-06,1051,30.94,22.57,139,4,Winter,No,No
2023-07-13,1051,32.86,24.54,138,6,Winter,No,Yes
2023-07-17,1051,23.37,24.39,111,2,Fall,Yes,No
2023-03-08,1051,23.35,22.87,129,2,Spring,Yes,No
2023-12-29,1051,27.99,29.33,81,7,Fall,Yes,Yes
2023-08-11,1051,19.75,23.49,158,6,Summer,Yes,Yes
2023-07-29,1051,21.25,22.4,198,4,Fall,No,Yes
2023-06-16,1051,28.46,28.32,109,5,Spring,No,Yes
2023-11-15,1051,31.99,23.97,56,4,Winter,No,No
2023-07-16,1051,27.84,28.03,99,5,Spring,Yes,Yes
2023-11-20,1051,24.98,26.27,99,4,Fall,Yes,No
2023-01-11,1051,27.85,27.9,157,6,Spring,Yes,Yes
2023-05-11,1051,26.21,25.89,63,3,Spring,Yes,No
2023-10-09,1051,20.92,25.08,52,5,Summer,Yes,Yes
2023-04-18,1051,30.5,22.47,192,4,Winter,No,Yes
2023-09-15,1051,34.52,25.66,85,7,Winter,No,No
2023-04-02,1051,29.34,21.24,182,6,Winter,Yes,No
2023-07-14,1051,30.9,22.96,115,7,Winter,Yes,Yes
2023-12-30,1051,30.85,22.69,70,3,Winter,Yes,No
2023-08-27,1051,16.87,20.94,159,6,Summer,No,No
2023-10-07,1051,24.79,25.67,184,3,Fall,Yes,No
2023-10-21,1051,23.39,27.83,63,4,Summer,Yes,Yes
2023-07-23,1051,37.33,28.13,179,2,Winter,No,Yes
2023-10-23,1051,18.3,22.22,73,4,Summer,No,Yes
2023-09-27,1051,18.62,22.6,172,2,Summer,Yes,No
2023-02-12,1051,17.86,21.78,61,6,Summer,No,No
2023-05-21,1051,21.83,26.12,76,5,Summer,No,Yes
2023-07-11,1051,28.36,29.98,181,7,Fall,No,Yes
2023-10-26,1051,38.12,28.49,210,7,Winter,Yes,Yes
2023-09-03,1051,16.64,19.99,84,7,Summer,No,Yes
2023-09-02,1051,35.96,27.02,67,4,Winter,Yes,Yes
2023-09-28,1051,29.5,21.31,176,4,Winter,No,Yes
2023-09-21,1051,34.7,26.34,95,7,Winter,No,No
2023-05-09,1051,21.34,21.71,191,3,Spring,No,No
2023-06-24,1051,26.79,26.91,114,2,Spring,Yes,Yes
2023-02-20,1051,24.86,29.24,216,6,Summer,Yes,No
2023-07-29,1051,30.14,22.56,53,2,Winter,No,No
2023-06-03,1051,25.54,26.47,143,1,Fall,No,No
2023-11-17,1051,23.03,27.56,140,5,Summer,Yes,Yes
2023-06-22,1051,23.18,27.44,184,5,Summer,No,Yes
2023-04-22,1051,27.88,28.32,127,2,Spring,No,Yes
2023-04-27,1051,35.03,26.07,143,3,Winter,No,No
2023-04-20,1051,30.36,22.46,168,5,Winter,No,No
2023-02-02,1051,27.54,28.01,78,3,Spring,Yes,No
2023-01-14,1051,29.46,21.58,160,2,Winter,No,No
2023-02-22,1051,38.46,28.57,180,7,Winter,Yes,No
2023-11-13,1051,24.45,24.41,168,1,Spring,No,No
2023-06-14,1051,22.1,26.23,186,3,Summer,No,No
2023-05-17,1051,38.8,29.68,60,6,Winter,Yes,Yes
2023-08-27,1051,27.64,29.23,196,6,Fall,No,Yes
2023-09-04,1051,21.52,26.31,190,3,Summer,No,Yes
2023-03-14,1051,24.2,23.77,167,4,Spring,Yes,No
2023-07-02,1051,24.66,26.28,79,7,Fall,Yes,No
2023-01-10,1051,38.58,29.32,149,4,Winter,Yes,Yes
2023-09-19,1051,37.57,28.5,134,4,Winter,No,Yes
2023-04-07,1051,23.32,24.21,122,5,Fall,Yes,No
2023-10-12,1051,27.62,27.58,124,4,Spring,Yes,Yes
2023-04-11,1051,29.52,21.49,107,3,Winter,Yes,No
2023-01-14,1051,36.61,27.03,146,4,Winter,Yes,Yes
2023-09-05,1051,21.26,20.81,117,5,Spring,No,Yes
2023-01-28,1051,32.02,23.31,153,5,Winter,Yes,Yes
2023-10-25,1051,19.94,24.11,67,6,Summer,No,No
2023-09-21,1051,29.12,21.46,92,4,Winter,No,No
2023-10-07,1051,26.53,26.52,122,4,Spring,Yes,Yes
2023-11-06,1051,26.71,27.12,198,3,Spring,Yes,No
2023-07-10,1051,28.9,29.02,140,3,Spring,No,Yes
2023-07-22,1051,36.54,27.0,159,4,Winter,Yes,No
2023-10-17,1051,22.6,22.7,79,1,Spring,No,No
2023-05-26,1051,16.52,20.15,59,5,Summer,No,No
2023-11-24,1051,26.32,28.0,74,5,Fall,Yes,Yes
2023-10-10,1051,28.82,21.4,174,7,Winter,No,Yes
2023-10-16,1051,23.16,23.42,81,5,Spring,No,No
2023-11-27,1051,24.48,25.38,73,3,Fall,Yes,Yes
2023-03-19,1051,17.63,21.83,157,7,Summer,No,Yes
2023-07-29,1051,36.9,27.43,154,5,Winter,No,Yes
2023-11-21,1051,28.31,28.37,59,4,Spring,No,Yes
2023-06-05,1051,38.21,28.87,170,7,Winter,Yes,Yes
2023-06-21,1051,22.97,24.22,204,7,Fall,No,Yes
2023-02-11,1051,29.23,28.77,76,1,Spring,Yes,Yes
2023-08-18,1051,16.75,20.3,196,1,Summer,No,Yes
2023-01-15,1051,22.82,27.05,126,2,Summer,No,Yes
2023-10-02,1051,21.68,21.52,173,2,Spring,No,No
2023-02-07,1051,31.91,23.83,176,6,Winter,No,No
2023-10-17,1051,36.54,27.03,101,7,Winter,Yes,Yes
2023-02-16,1051,19.99,24.55,218,7,Summer,No,No
2023-10-15,1051,23.09,22.61,102,3,Spring,No,Yes
2023-11-02,1051,22.86,22.69,185,1,Spring,No,No
2023-11-08,1051,20.12,24.2,99,4,Summer,Yes,Yes
2023-08-06,1051,18.5,22.12,119,3,Summer,Yes,No
2023-11-01,1051,33.08,24.11,120,3,Winter,Yes,No
2023-04-03,1051,31.14,23.23,90,1,Winter,No,Yes
2023-11-14,1051,21.65,21.92,62,7,Spring,Yes,Yes
2023-05-03,1051,28.92,21.15,176,5,Winter,Yes,No
2023-09-01,1051,19.66,23.91,188,1,Summer,Yes,Yes
2023-07-11,1051,21.56,25.91,166,5,Summer,Yes,No
2023-06-27,1051,23.08,27.58,179,1,Summer,Yes,Yes
2023-11-26,1051,23.83,28.95,55,6,Summer,No,No
2023-12-27,1051,27.69,29.12,56,6,Fall,No,Yes
2023-08-21,1051,22.32,23.73,68,7,Fall,Yes,Yes
2023-03-10,1051,19.02,23.53,119,7,Summer,Yes,Yes
2023-01-07,1051,22.02,21.94,165,6,Spring,No,Yes
2023-06-12,1051,31.28,22.83,180,5,Winter,Yes,No
2023-08-14,1051,33.79,25.5,192,4,Winter,No,Yes
2023-04-11,1051,29.78,22.24,174,7,Winter,Yes,No
2023-05-27,1051,28.54,20.29,139,6,Winter,Yes,Yes
2023-10-09,1051,22.2,27.07,96,6,Summer,No,No
2023-07-21,1051,21.93,23.22,172,5,Fall,Yes,No
2023-01-03,1051,28.84,21.03,118,2,Winter,Yes,Yes
2023-06-25,1051,27.49,27.52,194,3,Spring,No,No
2023-09-05,1051,22.28,22.04,194,4,Spring,No,Yes
2023-08-31,1051,28.8,20.59,129,5,Winter,No,No
2023-03-08,1051,18.32,22.53,177,3,Summer,No,Yes
2023-05-25,1051,28.59,28.5,67,3,Spring,Yes,No
2023-02-27,1051,39.38,30.23,132,1,Winter,Yes,Yes
2023-03-21,1051,28.18,28.18,171,3,Spring,No,No
2023-04-22,1051,37.07,27.57,116,2,Winter,No,Yes
2023-08-27,1051,36.4,27.03,194,7,Winter,No,No
2023-05-30,1051,37.96,29.05,187,3,Winter,No,No
2023-09-21,1051,24.44,29.41,126,6,Summer,Yes,No
2023-04-20,1051,26.09,27.13,59,6,Fall,Yes,Yes
2023-11-12,1051,34.6,26.05,169,1,Winter,Yes,Yes
2023-11-09,1051,20.96,21.28,110,2,Spring,No,No
2023-02-26,1051,32.7,24.49,101,6,Winter,Yes,Yes
2023-11-22,1051,24.89,29.82,89,1,Summer,Yes,Yes
2023-11-08,1051,21.91,23.34,149,6,Fall,No,No
2023-05-22,1051,23.5,24.44,104,3,Fall,Yes,No
2023-01-21,1051,26.57,28.33,165,4,Fall,No,Yes
2023-10-01,1051,24.8,25.78,184,4,Fall,Yes,No
2023-07-15,1051,27.02,28.24,187,5,Fall,No,Yes
2023-12-16,1051,17.75,21.94,75,3,Summer,Yes,No
2023-04-02,1051,17.69,21.47,162,3,Summer,Yes,No
